"","Gene","Species"
"8683","emySub","254286at32523"
"8684","mesTub","254286at32523"
"8685","pelCas","254286at32523"
"8686","plaMeg","254286at32523"
"8687","podExp","254286at32523"
"8688","terMex","254286at32523"
"8689","carIns","254370at32523"
"8690","cheAbi","254370at32523"
"8691","cheSer","254370at32523"
"8692","chrPic","254370at32523"
"8693","cuoAmb","254370at32523"
"8694","cuoMcc","254370at32523"
"8695","derMaw","254370at32523"
"8696","emySub","254370at32523"
"8697","gopAga","254370at32523"
"8698","malTer","254370at32523"
"8699","mesTub","254370at32523"
"8700","pelCas","254370at32523"
"8701","pelSin","254370at32523"
"8702","plaMeg","254370at32523"
"8703","podExp","254370at32523"
"8704","terMex","254370at32523"
"8705","cheAbi","254458at32523"
"8706","cheSer","254458at32523"
"8707","chrPic","254458at32523"
"8708","cuoAmb","254458at32523"
"8709","derCor","254458at32523"
"8710","derMaw","254458at32523"
"8711","emySub","254458at32523"
"8712","gopAga","254458at32523"
"8713","mesTub","254458at32523"
"8714","pelCas","254458at32523"
"8715","pelSin","254458at32523"
"8716","plaMeg","254458at32523"
"8717","podExp","254458at32523"
"8718","cuoAmb","254681at32523"
"8719","cuoMcc","254681at32523"
"8720","derMaw","254681at32523"
"8721","emySub","254681at32523"
"8722","pelSin","254681at32523"
"8723","plaMeg","254681at32523"
"8724","terMex","254681at32523"
"8725","cuoAmb","254860at32523"
"8726","terMex","254887at32523"
"8727","cheAbi","255194at32523"
"8728","chrPic","255194at32523"
"8729","cuoAmb","255194at32523"
"8730","cuoMcc","255194at32523"
"8731","emySub","255194at32523"
"8732","gopAga","255194at32523"
"8733","malTer","255194at32523"
"8734","mesTub","255194at32523"
"8735","pelSin","255194at32523"
"8736","plaMeg","255194at32523"
"8737","podExp","255194at32523"
"8738","terMex","255194at32523"
"8739","cheSer","255366at32523"
"8740","chrPic","255366at32523"
"8741","cuoAmb","255366at32523"
"8742","derCor","255366at32523"
"8743","emySub","255366at32523"
"8744","mesTub","255366at32523"
"8745","terMex","255366at32523"
"8746","carIns","255377at32523"
"8747","cheAbi","255377at32523"
"8748","cheSer","255377at32523"
"8749","cuoAmb","255377at32523"
"8750","cuoMcc","255377at32523"
"8751","derCor","255377at32523"
"8752","derMaw","255377at32523"
"8753","emySub","255377at32523"
"8754","gopAga","255377at32523"
"8755","pelCas","255377at32523"
"8756","pelSin","255377at32523"
"8757","podExp","255377at32523"
"8758","terMex","255377at32523"
"8759","malTer","255382at32523"
"8760","terMex","255581at32523"
"8761","malTer","255663at32523"
"8762","carIns","255664at32523"
"8763","cheMyd","255664at32523"
"8764","cheSer","255664at32523"
"8765","chrPic","255664at32523"
"8766","cuoAmb","255664at32523"
"8767","derMaw","255664at32523"
"8768","emySub","255664at32523"
"8769","malTer","255664at32523"
"8770","mesTub","255664at32523"
"8771","pelSin","255664at32523"
"8772","plaMeg","255664at32523"
"8773","podExp","255664at32523"
"8774","terMex","255664at32523"
"8775","chrPic","255751at32523"
"8776","malTer","255751at32523"
"8777","plaMeg","255751at32523"
"8778","terMex","255751at32523"
"8779","derCor","255863at32523"
"8780","malTer","255863at32523"
"8781","terMex","255863at32523"
"8782","carIns","255945at32523"
"8783","cheAbi","255945at32523"
"8784","cheSer","255945at32523"
"8785","chrPic","255945at32523"
"8786","derCor","255945at32523"
"8787","derMaw","255945at32523"
"8788","emySub","255945at32523"
"8789","malTer","255945at32523"
"8790","mesTub","255945at32523"
"8791","pelCas","255945at32523"
"8792","pelSin","255945at32523"
"8793","plaMeg","255945at32523"
"8794","podExp","255945at32523"
"8795","terMex","255945at32523"
"8796","chrPic","256114at32523"
"8797","malTer","256114at32523"
"8798","plaMeg","256114at32523"
"8799","terMex","256114at32523"
"8800","cheMyd","256220at32523"
"8801","cheSer","256220at32523"
"8802","chrPic","256220at32523"
"8803","cuoAmb","256220at32523"
"8804","cuoMcc","256220at32523"
"8805","derCor","256220at32523"
"8806","derMaw","256220at32523"
"8807","malTer","256220at32523"
"8808","pelCas","256220at32523"
"8809","plaMeg","256220at32523"
"8810","cheAbi","256772at32523"
"8811","derCor","256772at32523"
"8812","plaMeg","256772at32523"
"8813","podExp","256772at32523"
"8814","carIns","256879at32523"
"8815","cheAbi","256879at32523"
"8816","cheMyd","256879at32523"
"8817","chrPic","256879at32523"
"8818","cuoMcc","256879at32523"
"8819","derCor","256879at32523"
"8820","derMaw","256879at32523"
"8821","emySub","256879at32523"
"8822","gopAga","256879at32523"
"8823","malTer","256879at32523"
"8824","pelCas","256879at32523"
"8825","pelSin","256879at32523"
"8826","plaMeg","256879at32523"
"8827","podExp","256879at32523"
"8828","terMex","256879at32523"
"8829","cheSer","257119at32523"
"8830","chrPic","257119at32523"
"8831","derMaw","257119at32523"
"8832","emySub","257119at32523"
"8833","malTer","257119at32523"
"8834","mesTub","257119at32523"
"8835","pelCas","257119at32523"
"8836","plaMeg","257119at32523"
"8837","podExp","257119at32523"
"8838","terMex","257119at32523"
"8839","malTer","257320at32523"
"8840","carIns","257337at32523"
"8841","cheAbi","257337at32523"
"8842","chrPic","257337at32523"
"8843","cuoAmb","257337at32523"
"8844","cuoMcc","257337at32523"
"8845","derMaw","257337at32523"
"8846","emySub","257337at32523"
"8847","gopAga","257337at32523"
"8848","malTer","257337at32523"
"8849","plaMeg","257337at32523"
"8850","podExp","257337at32523"
"8851","cheMyd","257442at32523"
"8852","cheSer","257442at32523"
"8853","chrPic","257442at32523"
"8854","derCor","257442at32523"
"8855","malTer","257442at32523"
"8856","plaMeg","257442at32523"
"8857","terMex","257442at32523"
"8858","malTer","257460at32523"
"8859","cheAbi","257507at32523"
"8860","cheSer","257507at32523"
"8861","cuoAmb","257507at32523"
"8862","gopAga","257507at32523"
"8863","malTer","257507at32523"
"8864","terMex","257507at32523"
"8865","cuoAmb","257613at32523"
"8866","chrPic","257713at32523"
"8867","derMaw","257713at32523"
"8868","emySub","257713at32523"
"8869","gopAga","257713at32523"
"8870","malTer","257713at32523"
"8871","mesTub","257713at32523"
"8872","pelCas","257713at32523"
"8873","pelSin","257713at32523"
"8874","plaMeg","257713at32523"
"8875","podExp","257713at32523"
"8876","terMex","257713at32523"
"8877","derCor","257812at32523"
"8878","malTer","257812at32523"
"8879","malTer","257821at32523"
"8880","carIns","257936at32523"
"8881","cheAbi","257936at32523"
"8882","cheSer","257936at32523"
"8883","chrPic","257936at32523"
"8884","cuoAmb","257936at32523"
"8885","cuoMcc","257936at32523"
"8886","derCor","257936at32523"
"8887","derMaw","257936at32523"
"8888","emySub","257936at32523"
"8889","gopAga","257936at32523"
"8890","mesTub","257936at32523"
"8891","plaMeg","257936at32523"
"8892","podExp","257936at32523"
"8893","terMex","257936at32523"
"8894","carIns","257979at32523"
"8895","cheMyd","257979at32523"
"8896","cheSer","257979at32523"
"8897","chrPic","257979at32523"
"8898","cuoMcc","257979at32523"
"8899","derCor","257979at32523"
"8900","derMaw","257979at32523"
"8901","emySub","257979at32523"
"8902","gopAga","257979at32523"
"8903","malTer","257979at32523"
"8904","mesTub","257979at32523"
"8905","pelCas","257979at32523"
"8906","pelSin","257979at32523"
"8907","plaMeg","257979at32523"
"8908","podExp","257979at32523"
"8909","terMex","257979at32523"
"8910","cheAbi","258013at32523"
"8911","derCor","258013at32523"
"8912","derMaw","258013at32523"
"8913","plaMeg","258013at32523"
"8914","carIns","258205at32523"
"8915","cheSer","258205at32523"
"8916","chrPic","258205at32523"
"8917","cuoMcc","258205at32523"
"8918","derCor","258205at32523"
"8919","derMaw","258205at32523"
"8920","emySub","258205at32523"
"8921","mesTub","258205at32523"
"8922","pelCas","258205at32523"
"8923","pelSin","258205at32523"
"8924","plaMeg","258205at32523"
"8925","podExp","258205at32523"
"8926","carIns","25837at32523"
"8927","cheAbi","25837at32523"
"8928","cheSer","25837at32523"
"8929","chrPic","25837at32523"
"8930","cuoAmb","25837at32523"
"8931","cuoMcc","25837at32523"
"8932","derCor","25837at32523"
"8933","derMaw","25837at32523"
"8934","emySub","25837at32523"
"8935","gopAga","25837at32523"
"8936","pelCas","25837at32523"
"8937","pelSin","25837at32523"
"8938","plaMeg","25837at32523"
"8939","podExp","25837at32523"
"8940","terMex","25837at32523"
"8941","chrPic","258450at32523"
"8942","cuoAmb","258450at32523"
"8943","derCor","258450at32523"
"8944","gopAga","258450at32523"
"8945","malTer","258450at32523"
"8946","terMex","258450at32523"
"8947","chrPic","258495at32523"
"8948","malTer","258495at32523"
"8949","plaMeg","258495at32523"
"8950","terMex","258495at32523"
"8951","carIns","258591at32523"
"8952","cheMyd","258591at32523"
"8953","cheSer","258591at32523"
"8954","chrPic","258591at32523"
"8955","cuoAmb","258591at32523"
"8956","cuoMcc","258591at32523"
"8957","derCor","258591at32523"
"8958","derMaw","258591at32523"
"8959","gopAga","258591at32523"
"8960","pelCas","258591at32523"
"8961","chrPic","258987at32523"
"8962","malTer","258987at32523"
"8963","cheAbi","259026at32523"
"8964","cheMyd","259026at32523"
"8965","chrPic","259026at32523"
"8966","cuoAmb","259026at32523"
"8967","cuoMcc","259026at32523"
"8968","gopAga","259026at32523"
"8969","terMex","259026at32523"
"8970","cheAbi","259095at32523"
"8971","cheMyd","259095at32523"
"8972","cheSer","259095at32523"
"8973","chrPic","259095at32523"
"8974","cuoAmb","259095at32523"
"8975","cuoMcc","259095at32523"
"8976","derCor","259095at32523"
"8977","derMaw","259095at32523"
"8978","emySub","259095at32523"
"8979","gopAga","259095at32523"
"8980","malTer","259095at32523"
"8981","mesTub","259095at32523"
"8982","pelSin","259095at32523"
"8983","plaMeg","259095at32523"
"8984","podExp","259095at32523"
"8985","carIns","259127at32523"
"8986","cheAbi","259127at32523"
"8987","cheMyd","259127at32523"
"8988","cheSer","259127at32523"
"8989","cuoAmb","259127at32523"
"8990","cuoMcc","259127at32523"
"8991","derMaw","259127at32523"
"8992","emySub","259127at32523"
"8993","gopAga","259127at32523"
"8994","malTer","259127at32523"
"8995","mesTub","259127at32523"
"8996","pelCas","259127at32523"
"8997","plaMeg","259127at32523"
"8998","terMex","259127at32523"
"8999","carIns","259306at32523"
"9000","cheAbi","259306at32523"
"9001","cheMyd","259306at32523"
"9002","cheSer","259306at32523"
"9003","chrPic","259306at32523"
"9004","cuoAmb","259306at32523"
"9005","cuoMcc","259306at32523"
"9006","emySub","259306at32523"
"9007","mesTub","259306at32523"
"9008","pelCas","259306at32523"
"9009","pelSin","259306at32523"
"9010","plaMeg","259306at32523"
"9011","podExp","259306at32523"
"9012","terMex","259306at32523"
"9013","malTer","259403at32523"
"9014","carIns","259445at32523"
"9015","cheAbi","259445at32523"
"9016","cheMyd","259445at32523"
"9017","cheSer","259445at32523"
"9018","cuoAmb","259445at32523"
"9019","cuoMcc","259445at32523"
"9020","derMaw","259445at32523"
"9021","emySub","259445at32523"
"9022","malTer","259445at32523"
"9023","pelSin","259445at32523"
"9024","plaMeg","259445at32523"
"9025","podExp","259445at32523"
"9026","terMex","259445at32523"
"9027","carIns","259599at32523"
"9028","cheAbi","259599at32523"
"9029","chrPic","259599at32523"
"9030","cuoAmb","259599at32523"
"9031","cuoMcc","259599at32523"
"9032","derCor","259599at32523"
"9033","derMaw","259599at32523"
"9034","emySub","259599at32523"
"9035","gopAga","259599at32523"
"9036","malTer","259599at32523"
"9037","mesTub","259599at32523"
"9038","plaMeg","259599at32523"
"9039","podExp","259599at32523"
"9040","cheMyd","259622at32523"
"9041","derCor","259622at32523"
"9042","cuoAmb","259841at32523"
"9043","cheAbi","259941at32523"
"9044","cheMyd","259941at32523"
"9045","cheSer","259941at32523"
"9046","derCor","259941at32523"
"9047","derMaw","259941at32523"
"9048","gopAga","259941at32523"
"9049","malTer","259941at32523"
"9050","plaMeg","259941at32523"
"9051","carIns","259972at32523"
"9052","cheAbi","259972at32523"
"9053","cheMyd","259972at32523"
"9054","chrPic","259972at32523"
"9055","cuoAmb","259972at32523"
"9056","cuoMcc","259972at32523"
"9057","derMaw","259972at32523"
"9058","gopAga","259972at32523"
"9059","mesTub","259972at32523"
"9060","pelCas","259972at32523"
"9061","podExp","259972at32523"
"9062","cheAbi","2599at32523"
"9063","cheMyd","2599at32523"
"9064","cheSer","2599at32523"
"9065","chrPic","2599at32523"
"9066","cuoMcc","2599at32523"
"9067","derMaw","2599at32523"
"9068","emySub","2599at32523"
"9069","gopAga","2599at32523"
"9070","mesTub","2599at32523"
"9071","pelCas","2599at32523"
"9072","plaMeg","2599at32523"
"9073","podExp","2599at32523"
"9074","chrPic","260048at32523"
"9075","cuoAmb","260048at32523"
"9076","cuoMcc","260048at32523"
"9077","malTer","260048at32523"
"9078","terMex","260048at32523"
"9079","gopAga","260094at32523"
"9080","carIns","260366at32523"
"9081","cheAbi","260366at32523"
"9082","cheMyd","260366at32523"
"9083","cheSer","260366at32523"
"9084","chrPic","260366at32523"
"9085","cuoMcc","260366at32523"
"9086","derCor","260366at32523"
"9087","derMaw","260366at32523"
"9088","emySub","260366at32523"
"9089","gopAga","260366at32523"
"9090","malTer","260366at32523"
"9091","mesTub","260366at32523"
"9092","pelCas","260366at32523"
"9093","pelSin","260366at32523"
"9094","plaMeg","260366at32523"
"9095","podExp","260366at32523"
"9096","terMex","260366at32523"
"9097","malTer","260416at32523"
"9098","chrPic","260469at32523"
"9099","cuoAmb","260469at32523"
"9100","cuoMcc","260469at32523"
"9101","malTer","260469at32523"
"9102","carIns","260603at32523"
"9103","cheAbi","260603at32523"
"9104","cheMyd","260603at32523"
"9105","chrPic","260603at32523"
"9106","cuoAmb","260603at32523"
"9107","derCor","260603at32523"
"9108","derMaw","260603at32523"
"9109","pelCas","260603at32523"
"9110","pelSin","260603at32523"
"9111","plaMeg","260603at32523"
"9112","podExp","260603at32523"
"9113","cheAbi","260715at32523"
"9114","cheMyd","260715at32523"
"9115","cheSer","260715at32523"
"9116","chrPic","260715at32523"
"9117","cuoMcc","260715at32523"
"9118","derMaw","260715at32523"
"9119","malTer","260715at32523"
"9120","plaMeg","260715at32523"
"9121","carIns","260778at32523"
"9122","cheSer","260778at32523"
"9123","chrPic","260778at32523"
"9124","cuoAmb","260778at32523"
"9125","cuoMcc","260778at32523"
"9126","malTer","260778at32523"
"9127","pelCas","260778at32523"
"9128","plaMeg","260778at32523"
"9129","podExp","260778at32523"
"9130","chrPic","260781at32523"
"9131","cuoAmb","260781at32523"
"9132","cuoMcc","260781at32523"
"9133","derMaw","260781at32523"
"9134","malTer","260781at32523"
"9135","plaMeg","260781at32523"
"9136","terMex","260781at32523"
"9137","cheSer","260825at32523"
"9138","cuoMcc","260825at32523"
"9139","derCor","260825at32523"
"9140","derMaw","260825at32523"
"9141","gopAga","260825at32523"
"9142","mesTub","260825at32523"
"9143","plaMeg","260825at32523"
"9144","podExp","260825at32523"
"9145","chrPic","260835at32523"
"9146","cuoAmb","260835at32523"
"9147","cuoMcc","260835at32523"
"9148","emySub","260835at32523"
"9149","malTer","260835at32523"
"9150","mesTub","260835at32523"
"9151","plaMeg","260835at32523"
"9152","carIns","260839at32523"
"9153","cheAbi","260839at32523"
"9154","cheMyd","260839at32523"
"9155","cheSer","260839at32523"
"9156","chrPic","260839at32523"
"9157","derCor","260839at32523"
"9158","emySub","260839at32523"
"9159","gopAga","260839at32523"
"9160","mesTub","260839at32523"
"9161","pelCas","260839at32523"
"9162","pelSin","260839at32523"
"9163","plaMeg","260839at32523"
"9164","terMex","260839at32523"
"9165","cuoAmb","261228at32523"
"9166","malTer","261228at32523"
"9167","chrPic","261243at32523"
"9168","cuoAmb","261243at32523"
"9169","cuoMcc","261243at32523"
"9170","gopAga","261243at32523"
"9171","malTer","261243at32523"
"9172","plaMeg","261243at32523"
"9173","cheSer","261311at32523"
"9174","chrPic","261311at32523"
"9175","cuoMcc","261311at32523"
"9176","derMaw","261311at32523"
"9177","gopAga","261311at32523"
"9178","terMex","261311at32523"
"9179","malTer","261329at32523"
"9180","terMex","261329at32523"
"9181","carIns","261382at32523"
"9182","cheAbi","261382at32523"
"9183","cheMyd","261382at32523"
"9184","cheSer","261382at32523"
"9185","chrPic","261382at32523"
"9186","derCor","261382at32523"
"9187","emySub","261382at32523"
"9188","gopAga","261382at32523"
"9189","pelCas","261382at32523"
"9190","plaMeg","261382at32523"
"9191","podExp","261382at32523"
"9192","carIns","261486at32523"
"9193","cheAbi","261486at32523"
"9194","cheMyd","261486at32523"
"9195","cheSer","261486at32523"
"9196","cuoAmb","261486at32523"
"9197","cuoMcc","261486at32523"
"9198","derCor","261486at32523"
"9199","derMaw","261486at32523"
"9200","gopAga","261486at32523"
"9201","mesTub","261486at32523"
"9202","pelCas","261486at32523"
"9203","pelSin","261486at32523"
"9204","plaMeg","261486at32523"
"9205","podExp","261486at32523"
"9206","terMex","261486at32523"
"9207","cheAbi","261555at32523"
"9208","cheMyd","261555at32523"
"9209","cheSer","261555at32523"
"9210","chrPic","261555at32523"
"9211","derCor","261555at32523"
"9212","derMaw","261555at32523"
"9213","emySub","261555at32523"
"9214","gopAga","261555at32523"
"9215","malTer","261555at32523"
"9216","mesTub","261555at32523"
"9217","pelCas","261555at32523"
"9218","pelSin","261555at32523"
"9219","plaMeg","261555at32523"
"9220","podExp","261555at32523"
"9221","malTer","261747at32523"
"9222","cuoAmb","261858at32523"
"9223","malTer","261858at32523"
"9224","terMex","261858at32523"
